"Mean","SD","NBeads"
1965,362,18
3224,590,15
10629,1011,19
4629,391,18
10588,1622,20
7546,985,19
1203,483,12
9718,521,8
3208,579,10
10631,1167,12
270,203,18
1050,77,5
556,364,9
1593,461,12
10898,1246,17
228,129,12
313,262,11
3469,353,14
2164,480,10
12483,326,10
380,233,16
13485,1185,19
11732,1728,18
331,248,8
1478,346,11
237,140,5
4450,510,14
1201,315,7
12320,1436,15
1783,497,11
3740,866,7
7649,787,16
2431,791,10
4926,640,18
220,169,13
14867,1098,5
348,198,15
370,283,14
6458,1093,15
7486,520,10
1698,532,5
8237,1094,12
3328,746,16
5528,775,9
1560,428,12
6923,1171,10
8142,938,12
408,101,10
3231,567,15
810,396,10
262,181,13
4320,240,7
2338,390,13
12655,1072,16
387,261,15
226,122,9
144,78,13
587,255,22
1276,536,6
798,402,13
1887,509,10
1864,354,11
6741,902,13
12671,1397,19
6877,1107,19
1361,444,7
7284,450,15
861,444,11
12774,1237,11
2347,520,21
782,326,11
10329,1165,16
2752,610,15
6580,708,15
7940,712,6
1269,331,13
1827,272,7
961,437,16
2425,304,16
3912,217,4
856,360,6
508,206,14
698,253,10
8229,1105,17
459,298,21
18415,1556,16
1537,432,20
15218,1756,17
255,199,17
748,218,12
740,310,26
1538,555,11
455,267,26
4985,896,12
15454,718,7
12648,1167,10
9161,1398,7
391,302,11
647,144,10
8041,927,13
422,133,15
15563,1599,9
11451,837,17
4541,813,9
9762,1026,12
17840,1831,18
115,72,13
975,382,16
1921,611,16
2551,642,13
392,335,13
1826,504,13
639,59,3
4374,735,24
1149,279,16
1832,479,6
2700,749,23
5093,791,15
11874,1221,14
602,248,17
1756,500,13
494,264,12
4229,679,14
186,167,11
605,377,20
6193,828,13
5534,644,16
994,113,7
2153,541,20
1306,549,9
5455,1001,21
14336,1816,12
1443,579,8
6269,1155,19
8960,1208,16
10902,1863,9
9351,1062,10
1145,445,17
5712,576,14
12994,904,12
3247,783,11
6795,1028,13
362,193,16
536,245,18
3866,623,12
655,333,15
3373,499,23
406,195,15
6321,898,15
1474,382,16
8841,1429,16
1059,316,12
341,241,13
1331,555,15
12536,1582,9
615,237,6
1525,524,20
13152,1517,14
7949,772,11
2457,552,12
21090,1955,20
605,205,13
725,406,12
10420,1355,12
309,176,16
6623,1186,18
921,290,15
7656,1287,18
4271,606,4
1903,307,14
355,229,21
9604,1220,13
3057,639,14
3156,532,20
11587,1989,9
6426,458,10
1358,343,17
13630,1191,4
1116,396,12
10411,460,14
8593,908,10
204,135,17
691,266,26
16201,992,18
12429,997,14
10652,1071,13
1050,418,10
212,186,15
1432,384,15
292,166,19
1372,264,12
466,302,11
8153,457,8
4162,892,19
212,141,11
12695,793,11
1087,412,19
129,113,12
1566,352,11
2970,908,9
842,362,9
7699,1462,10
649,249,10
2901,559,13
20412,1836,12
606,357,17
901,314,13
1628,363,20
1774,408,17
1248,441,16
387,235,10
487,314,5
714,362,11
642,410,7
437,272,10
287,250,13
1544,520,7
696,361,13
1113,239,5
1737,483,11
554,342,20
668,424,15
524,269,21
8551,811,8
362,196,17
17083,1126,11
2080,763,12
1085,371,14
8265,791,11
735,358,20
9321,900,9
4854,572,11
12995,1304,17
1406,481,15
4610,680,10
1315,581,12
1025,365,16
1943,680,5
15325,1033,7
1744,390,9
1619,1053,10
260,181,10
2934,803,16
849,376,14
5822,1328,8
172,176,8
515,274,17
4507,637,16
1801,423,15
5025,99,4
2063,547,20
1159,541,9
633,322,17
4935,965,8
14209,1596,11
3649,598,10
6976,865,13
7258,866,21
177,137,12
13286,839,15
11293,976,13
1815,416,15
2919,473,11
17784,944,6
467,299,8
1200,297,11
268,159,12
8857,1177,21
12428,590,10
492,315,9
543,214,10
1750,362,9
124,87,6
10657,860,22
5543,892,12
261,187,10
5058,473,12
183,134,13
266,233,9
426,249,15
211,167,15
2952,972,11
516,323,14
1545,455,10
10291,1476,14
1099,436,14
865,469,11
5323,475,12
1135,495,20
499,239,16
18943,1819,6
9973,1062,10
300,211,11
253,212,10
195,155,13
2297,599,14
1746,533,16
1499,339,14
491,251,16
1795,532,11
5395,823,16
1260,411,15
144,106,15
7153,997,9
261,155,15
1642,380,11
155,106,9
5290,164,8
1057,336,12
287,142,16
14765,2100,22
715,260,10
682,388,13
4972,893,8
228,168,14
4946,643,10
5760,190,8
4270,487,12
6834,832,11
7488,1087,21
14812,1157,18
2000,452,16
276,134,16
478,237,16
439,133,10
633,188,10
6861,842,8
268,311,9
401,167,13
1260,327,11
232,173,13
756,237,12
2238,341,10
13777,1092,6
6539,1097,9
1010,233,7
3600,658,23
5099,478,10
4302,857,17
768,381,11
7028,982,16
1685,377,16
1895,541,22
4943,829,20
16003,1676,14
12506,1462,16
7447,1110,16
10765,1092,11
8588,991,16
9866,771,15
1111,492,15
11582,1359,19
1487,336,13
259,159,12
13368,1169,14
14708,1616,13
7015,978,16
2376,568,17
320,218,7
11788,1179,13
5530,1058,19
2859,343,7
803,363,9
3926,667,10
1841,365,10
13093,1129,15
212,206,16
21348,2076,19
297,162,10
8868,698,16
2840,801,11
912,333,19
798,398,17
3420,376,16
232,196,15
3475,689,14
936,227,15
4324,561,14
286,163,13
11728,1005,12
7112,1284,17
432,298,14
10226,1112,17
3523,549,13
155,132,14
10057,1200,12
2290,405,14
2391,744,14
9796,895,12
14501,1287,21
14977,1102,16
340,181,8
2766,577,16
160,132,13
12139,1098,6
3190,425,7
328,172,12
2698,635,24
3434,503,18
2886,575,14
293,191,16
7070,1268,18
7975,1216,14
3664,935,20
694,337,9
5183,602,18
176,140,12
4059,983,14
572,343,17
13443,976,16
4381,917,14
921,514,13
1061,331,14
6927,1019,13
9675,1574,11
3695,682,10
17108,1541,8
826,458,7
3729,458,16
11383,1468,14
7945,1167,13
271,204,11
339,192,16
1266,492,16
2578,542,22
11249,1539,15
906,295,9
735,332,17
5822,524,6
7751,1070,8
11024,1294,16
10731,1355,12
811,273,7
1166,433,20
5213,922,16
431,294,13
503,279,11
8565,1144,8
15250,725,8
623,282,20
540,190,8
11541,1161,11
456,357,18
12038,1016,14
197,148,9
577,339,3
762,305,11
2116,478,17
1164,329,12
2892,619,12
4335,732,12
15054,1305,13
1420,380,9
1549,345,17
10078,846,17
7992,847,20
9673,1219,13
6425,728,10
8616,1116,14
18256,2048,23
2242,555,18
1505,518,23
3019,751,16
6860,925,9
963,344,17
12741,1764,20
7023,1004,17
700,240,8
16435,1332,17
1520,428,17
12879,1500,11
6760,654,15
930,379,23
3499,613,17
1021,383,17
228,159,13
4238,739,14
1581,418,15
3542,494,15
8521,1523,21
9973,1085,18
293,225,15
586,223,18
771,471,16
5617,970,14
8424,1141,20
3160,469,12
9801,1131,13
270,184,10
705,474,9
19304,1942,16
5018,574,10
8618,994,12
7018,810,12
1273,252,14
2076,498,12
284,200,15
3885,746,9
875,310,15
10000,1017,12
6685,661,13
790,193,7
4298,703,16
11274,33,3
5327,521,13
474,317,10
1856,411,20
8024,1007,18
1122,363,8
185,163,10
2710,106,6
1422,374,18
681,252,7
5295,504,7
264,217,8
230,199,19
8080,1126,18
3296,650,14
3491,684,11
3972,568,15
1920,392,14
414,278,16
1701,488,16
526,362,15
780,244,13
895,296,13
9608,1286,10
4376,884,13
168,114,10
1422,202,13
626,223,10
1998,922,8
158,100,10
537,304,11
4969,1018,17
14839,1410,23
2863,789,15
4578,556,18
496,292,13
10981,824,9
2564,300,11
10309,1145,13
525,211,14
11632,1975,14
1737,311,7
661,226,17
574,298,12
699,270,12
1387,330,14
10246,994,16
961,321,17
4973,791,11
10257,840,9
2244,529,16
18319,1611,10
7368,773,7
11321,1014,15
15285,1205,13
753,134,14
255,152,15
354,226,15
690,379,11
267,211,11
185,117,14
17771,1811,15
718,130,5
802,365,12
581,180,13
8912,773,11
466,470,12
330,172,22
1354,440,14
282,187,19
586,351,18
430,50,3
725,182,20
1764,470,15
363,65,9
1008,432,11
15083,495,9
3892,690,13
1043,492,23
1670,517,8
260,284,12
847,297,15
225,110,12
1120,646,9
264,196,7
19024,1477,10
262,168,22
763,299,9
534,178,11
5683,348,6
8065,861,16
347,238,12
777,409,9
19341,1478,16
770,298,15
8619,907,16
12738,1098,9
1975,423,10
297,227,15
749,362,14
589,420,12
5117,340,4
226,245,9
3142,813,10
8143,1147,23
279,216,18
13413,1274,17
2188,585,14
211,167,19
402,237,15
953,260,14
247,236,9
13789,1178,22
11231,821,16
4824,939,9
15196,939,11
2228,174,10
3302,492,9
1634,620,20
706,124,6
11895,751,13
375,224,11
3832,889,19
53,26,5
193,129,14
126,126,7
6035,1073,12
2840,551,41
564,230,10
1740,594,17
437,312,6
391,194,12
12431,1436,11
9054,1069,18
1525,618,8
254,164,14
1451,288,10
3618,341,15
426,197,11
10227,958,8
4948,524,16
11909,988,16
705,254,16
423,264,16
409,116,9
277,114,13
581,275,13
192,146,17
18347,1888,13
2700,547,14
390,235,17
12838,1241,12
10112,978,12
1305,296,15
399,214,11
1321,488,8
321,263,10
263,168,10
7094,1227,12
287,143,13
1971,457,16
1460,410,18
11127,989,14
5089,758,20
758,223,12
1407,771,7
11806,1214,17
312,282,17
854,433,15
12011,1295,7
12658,1167,13
621,368,23
401,160,9
7166,1078,5
1273,327,19
2323,634,11
1694,266,12
4325,794,6
5365,919,11
14752,1192,9
4182,908,9
651,275,15
550,310,13
9978,1767,15
13335,1405,12
11651,1441,20
968,358,13
575,302,16
301,180,18
11435,1640,11
1053,474,16
12856,929,9
2352,567,23
8840,825,13
1055,397,12
400,224,5
13002,1507,17
10049,827,6
8717,1493,9
10808,1101,11
8175,1290,11
4355,878,10
312,207,19
1756,367,13
246,156,19
557,386,9
2189,549,11
5884,906,17
6990,1160,5
200,112,12
1362,261,13
7198,985,17
10927,1167,15
3674,701,18
1034,421,12
4346,867,23
16162,2009,23
9751,1102,13
6952,1017,14
592,247,7
7270,683,6
602,308,12
1322,342,12
2749,534,13
4125,57,3
783,259,16
11737,826,11
311,253,15
3908,855,15
4459,517,12
258,209,17
242,99,8
6745,479,10
1641,531,10
188,164,12
331,129,11
10309,1198,8
11443,990,11
668,253,16
1540,525,14
1021,516,20
1156,325,9
372,277,13
3422,365,9
13267,1487,13
757,419,17
1940,504,18
226,185,17
293,207,16
552,243,16
310,184,14
425,217,6
8860,1279,13
7644,1038,13
1793,573,12
6281,949,10
134,128,10
570,323,13
904,331,14
16604,1205,17
1337,622,19
628,558,12
315,230,9
323,251,11
1560,583,16
6944,886,17
5129,814,15
909,619,12
15072,1460,9
13862,1082,19
485,228,15
8551,568,7
250,193,14
3603,790,18
9553,1034,12
792,279,9
466,258,12
590,297,40
8304,863,11
8672,1395,12
4369,867,15
3771,797,9
418,214,19
542,367,9
6561,1008,13
1430,237,7
1692,319,14
1581,470,20
277,138,11
483,174,10
1037,521,13
3639,395,12
8782,760,8
2931,443,9
354,158,14
1115,274,18
1184,226,10
0,267,27
295,217,13
925,289,13
1454,376,16
1093,388,19
6851,963,8
3838,560,15
1416,644,9
789,306,21
891,413,16
3233,602,11
3739,455,11
16651,1861,17
5790,683,19
2437,429,13
153,82,10
7887,780,17
745,357,15
9235,842,23
4687,723,18
448,61,7
16156,2196,11
1762,437,15
1022,531,13
2325,394,14
308,393,8
3895,691,11
8363,993,14
11595,931,17
1200,401,5
1149,294,16
9555,984,15
8701,1638,10
314,238,6
3735,886,18
10265,948,11
683,382,14
1777,372,10
2530,608,11
3446,430,13
281,176,20
234,134,11
8947,1042,16
8815,971,18
7859,1249,14
386,192,8
1901,571,9
5524,862,16
4546,931,12
628,322,15
11387,1476,14
1220,370,20
1504,635,11
11749,1011,13
1529,374,25
1530,489,30
964,370,20
1724,295,8
15737,1627,16
5972,675,19
2493,303,12
9464,1786,11
2850,564,9
3476,790,10
564,224,11
2121,298,8
5712,1183,13
10934,551,13
1237,266,8
5783,780,20
11708,1491,21
378,173,11
183,188,10
11295,1121,14
2679,466,7
172,136,13
421,301,19
188,132,8
2083,608,12
767,301,15
2708,683,21
9458,1187,14
679,430,18
20373,2125,11
5398,972,14
19594,1857,10
7060,792,15
3914,285,10
612,331,9
3285,531,9
6995,857,18
12659,1629,6
172,129,10
969,114,4
3257,529,13
12328,1800,11
1352,465,14
1017,357,15
3648,726,15
6782,848,17
1880,609,10
9560,1047,10
363,291,11
6677,479,14
6017,501,13
551,274,25
589,245,6
10026,1470,8
357,245,12
4563,388,12
132,107,12
3279,577,17
4115,740,14
3147,737,7
8356,985,16
213,107,14
6804,1367,19
15138,1351,21
177,105,14
8030,845,25
783,298,12
2615,632,12
7091,780,12
833,232,7
8410,755,17
10234,1482,18
1926,546,18
489,266,10
6245,955,9
1627,407,21
14124,1197,12
994,319,9
7223,778,14
2668,796,18
11223,945,13
738,353,8
1368,464,10
8140,1223,17
836,455,15
417,214,10
3405,449,8
14874,896,17
300,244,13
2427,732,14
995,365,10
8605,1289,16
11225,1800,27
3573,534,16
2672,634,17
1930,250,17
1333,357,10
781,262,13
11406,2125,8
187,134,11
3652,839,13
649,225,10
435,330,9
8438,964,20
1010,276,18
3491,455,12
9042,809,10
5557,778,24
11477,1039,7
1069,317,18
327,290,13
3971,791,16
4782,751,14
15185,851,10
870,499,16
498,291,18
849,417,14
319,171,9
2203,728,19
1981,474,12
11906,882,20
239,196,11
566,299,11
264,181,16
12452,1044,17
3932,636,9
4827,848,17
279,259,15
1827,428,16
7713,706,9
1616,587,9
13714,1488,17
9617,1322,8
9940,913,22
15327,2590,8
6888,1058,18
10194,1313,12
3354,373,7
1709,474,11
351,239,14
7487,492,15
9537,1004,13
2653,596,13
13448,1129,19
8358,1009,20
2440,736,17
1170,402,13
3233,521,18
7560,544,13
724,211,14
1697,601,11
4462,109,6
1364,311,23
326,105,11
3663,630,17
9997,1085,11
5227,461,11
10307,923,13
403,185,23
9093,1078,12
390,207,12
53,53,7
10975,515,13
3687,568,19
16190,1156,21
1747,445,11
7448,954,18
7368,845,11
468,215,16
1401,402,11
688,301,8
3386,642,14
619,278,13
8555,1090,11
620,340,14
1831,522,12
164,111,18
3131,732,16
4980,645,9
2946,888,15
256,176,23
366,274,20
6863,767,16
2515,421,18
5214,1148,17
2718,775,14
447,295,13
1408,317,8
7059,765,15
1446,445,18
1341,414,12
338,188,8
12502,1113,14
1945,447,11
1182,268,10
9107,1169,14
8271,1229,11
7490,1210,11
230,110,16
1490,230,9
1876,289,12
2022,287,9
741,376,17
713,296,9
1009,309,9
3378,774,8
928,431,18
3514,510,13
2596,606,21
12722,408,8
727,233,9
723,250,12
627,266,18
601,478,11
2033,529,14
280,176,11
1405,392,17
5169,304,8
481,236,26
1346,344,17
2014,298,6
14102,1139,12
8540,1171,9
1995,568,10
2175,434,15
2036,584,8
2115,467,13
11043,1464,14
587,214,11
502,279,22
11072,582,5
4211,800,13
11146,1154,16
4024,346,6
6385,805,18
994,426,8
12719,1661,16
8699,515,7
246,143,16
17,14,2
252,191,16
10450,1237,18
164,120,18
5777,795,16
2188,268,11
3631,565,15
236,115,11
746,236,27
246,173,14
13198,1391,16
3184,456,20
657,292,14
4086,796,15
10341,905,13
5450,944,18
12767,1501,10
9132,1173,17
1677,187,11
157,135,13
1971,327,7
240,158,5
2927,578,12
3243,844,17
474,336,16
532,219,14
5756,626,12
4089,822,10
2551,619,14
370,238,21
205,149,12
3142,846,14
597,228,16
7206,846,18
6882,1161,15
4274,1173,7
9219,260,8
5165,923,12
181,150,15
1317,389,14
358,232,10
164,115,8
667,374,18
1505,439,19
132,124,12
9750,822,4
4152,945,9
211,137,14
3338,466,9
7156,1087,20
245,190,13
3574,651,17
253,72,11
11164,518,10
8629,1267,12
2572,546,12
1444,354,20
234,181,13
279,133,12
1595,478,14
11090,1196,17
569,252,17
485,165,8
1520,409,12
10690,1316,10
4875,1121,15
2505,719,11
1886,454,7
18072,1360,11
1310,448,7
340,263,12
939,379,19
719,380,12
542,337,19
241,125,16
6902,885,10
2199,450,10
9815,1534,17
2621,641,12
1269,417,13
2357,309,9
3851,604,14
1786,363,17
4972,864,19
2566,180,10
597,274,17
1990,416,22
251,150,7
8090,1027,8
331,230,15
1205,285,8
1217,493,4
14932,899,12
10507,482,10
8552,790,18
3885,658,16
13899,1297,16
1327,378,14
4328,771,10
12102,1605,19
1063,303,15
248,209,9
2241,609,19
1165,392,14
24571,2051,15
752,308,12
4056,740,20
376,44,7
4858,688,13
295,239,18
351,227,20
12198,1086,13
1054,308,11
10048,1128,18
7256,1136,11
7437,704,15
8916,848,16
11412,852,9
12084,1430,15
863,279,15
1395,395,11
399,274,12
12584,1101,15
10712,1214,11
6086,1016,16
1624,379,21
570,258,22
873,308,13
267,175,9
388,310,13
343,249,19
1035,406,12
287,236,16
328,189,11
385,236,10
5390,350,6
108,61,4
242,125,16
1585,339,8
358,240,14
343,246,11
949,306,22
14734,817,9
7084,1263,11
230,196,13
1516,406,4
512,200,13
1594,555,13
10849,1978,10
2550,152,9
511,325,13
7419,774,17
879,422,14
5961,448,13
9419,1220,9
9200,1003,29
647,311,13
3819,323,8
11815,343,6
1313,332,13
1908,473,15
6674,1003,12
11935,1779,10
238,135,9
196,147,17
625,301,8
1306,174,15
512,290,9
1107,417,6
1514,447,13
612,229,6
524,237,11
11174,1027,19
982,300,12
9041,1264,20
812,495,15
1265,335,18
14691,637,7
272,230,13
1045,342,20
713,333,12
11964,1506,13
4374,508,9
3286,1013,7
6545,672,13
4869,684,16
5461,891,17
6872,855,16
2795,404,16
3240,469,8
12417,944,18
16600,1889,13
2550,542,10
3194,649,14
7619,1078,10
5151,851,13
1620,522,16
1444,430,12
1106,544,20
4711,923,11
1736,416,13
11385,1061,17
541,335,11
15038,1078,13
1664,500,21
2384,652,16
6662,1262,12
821,355,12
1989,420,14
5295,541,10
7741,857,4
3827,634,8
659,303,9
13250,1131,11
892,267,19
585,289,13
732,294,15
14742,775,16
7225,735,9
110,99,16
377,304,13
268,227,18
155,83,4
6637,796,11
6250,1298,10
589,261,21
1478,366,16
7135,677,10
5700,508,10
6666,1149,9
8486,1203,10
2020,200,9
5051,878,11
335,194,9
2109,560,17
13800,1196,17
1038,494,9
3713,312,7
161,132,14
223,231,11
343,225,14
5145,840,10
3178,580,21
2936,564,21
4855,819,19
1779,399,10
2423,626,23
1736,536,19
5061,893,20
10088,1025,10
2467,671,21
5364,800,19
9440,786,11
438,205,14
6284,664,10
625,285,20
8548,1179,10
446,269,16
19086,649,6
1920,464,14
7678,1120,14
2231,574,12
24774,2135,16
14668,2048,13
268,160,13
6480,1045,14
499,259,16
2130,514,12
5208,876,19
1121,313,10
118,102,13
13427,1595,19
343,177,12
1316,375,12
685,376,11
2228,458,14
6084,1042,12
8733,1029,15
186,148,17
294,117,13
9689,872,11
1735,255,11
1337,477,10
780,338,15
1917,501,19
382,255,18
9938,1504,18
394,276,14
962,436,9
83,81,5
5524,945,10
1468,407,22
2073,545,20
4168,1256,15
1194,394,10
4259,1039,12
8542,1629,11
6175,521,7
11864,1183,10
685,357,18
734,366,12
5846,309,7
7915,789,16
3715,956,10
7554,1064,14
1517,702,5
2668,491,14
1096,520,17
5683,1117,20
665,392,13
717,327,13
3882,737,17
816,275,10
2419,785,6
7016,897,5
7483,1078,12
340,183,10
3265,525,7
6325,1141,13
3555,477,11
2036,463,11
14589,1310,17
96,71,13
1435,440,6
239,182,17
14046,959,5
415,241,19
6668,1180,18
2970,629,19
247,147,11
2340,357,14
341,156,13
884,440,18
613,243,24
2049,533,18
451,366,9
4115,679,17
83,76,9
7760,1579,22
7290,792,21
1076,406,19
182,147,12
340,301,9
12744,1306,14
6207,1102,10
1698,325,9
15507,1451,11
7729,658,13
296,164,16
15544,1708,12
13650,1878,8
619,353,13
12117,1083,6
12733,372,9
3369,447,15
8479,941,7
12817,621,14
1418,257,7
2448,450,14
258,134,9
775,324,13
8180,1410,11
8499,1282,14
8066,752,16
477,305,9
3167,379,17
543,195,8
11016,982,11
7379,741,4
4523,553,16
1207,437,14
359,284,16
695,303,12
579,397,8
18325,1975,20
8009,801,15
1176,420,15
12364,1286,14
13516,1750,16
8418,1310,19
1110,263,8
6549,700,19
1484,287,14
4902,1263,14
989,432,6
9227,1364,13
7738,936,15
106,106,9
1019,410,18
9949,1035,13
8321,1203,18
7362,985,20
2208,969,5
5509,600,6
4875,927,15
8433,821,8
554,218,10
6645,941,20
268,196,11
10874,1134,21
8250,854,10
2387,795,9
11563,909,15
881,376,7
287,95,10
5999,857,14
422,191,13
827,282,20
1232,339,13
6284,913,15
2046,712,11
126,110,12
1835,570,6
2343,265,8
969,454,9
1426,250,13
2048,487,14
3634,503,15
1812,442,15
1025,452,7
608,364,17
10117,1479,11
5195,758,12
1071,286,15
2076,597,17
629,388,22
10366,1055,16
11191,891,13
2371,830,6
3061,570,11
11968,889,13
1676,204,6
11045,1471,17
1087,317,12
527,228,14
6835,696,13
2793,790,10
10593,610,14
3615,439,7
20373,1820,17
18267,1432,13
3239,525,7
396,296,15
5831,1022,11
18056,2126,18
8138,1256,12
923,446,12
3576,540,17
9938,1425,22
1260,428,12
9493,337,6
1418,658,20
4953,842,22
2652,825,14
1948,535,18
9373,1580,14
1351,293,12
16590,1903,11
373,173,17
203,163,17
4295,665,10
768,221,8
264,283,8
429,308,6
4300,855,18
651,369,16
10058,632,9
11089,1401,11
263,173,16
4852,667,10
761,364,15
1066,379,11
1970,525,13
698,335,10
3132,262,11
435,205,14
12320,1424,12
3262,600,12
11637,1295,19
119,97,13
1017,325,18
183,185,10
758,369,15
14614,1275,6
254,249,8
590,345,17
436,252,16
1200,494,8
10652,671,12
4937,620,12
1883,568,11
2624,530,13
265,162,6
197,148,7
1439,434,17
1017,231,9
250,203,23
7275,906,21
8372,841,10
7260,1287,10
754,0,1
6965,989,16
13073,1066,9
2200,505,12
669,239,12
995,406,15
4231,683,11
3099,602,8
4061,799,10
1934,374,16
4263,652,18
11416,1219,15
1276,419,11
6418,397,15
312,205,12
738,154,10
11957,1638,9
3289,395,18
409,317,10
1683,471,12
3845,1080,11
542,171,9
154,140,10
4822,943,17
10563,628,7
280,156,11
441,120,9
6444,1152,20
15241,1674,14
9698,618,7
977,484,11
771,377,16
6118,663,12
7447,859,16
126,98,9
3392,867,6
1181,383,14
377,172,11
900,326,10
170,130,11
2332,630,17
11310,1007,9
3910,256,10
239,111,9
7647,965,13
6058,637,12
2014,411,15
6442,1045,17
4925,825,13
916,308,18
8682,832,9
356,196,9
2453,488,14
8516,739,8
1531,586,14
862,337,14
9308,1078,14
11012,1636,8
4849,510,12
6277,1332,6
1045,457,9
13621,1397,21
1497,535,19
10974,720,6
11996,1346,8
1142,324,15
3023,423,14
434,277,9
647,299,19
864,183,9
4531,736,11
6196,986,17
504,269,10
2798,607,13
3732,974,15
1975,505,11
2718,504,16
6260,1330,12
161,141,20
9473,1230,12
284,185,20
2432,467,13
1514,410,18
627,364,23
16397,2118,26
2478,660,20
2105,485,14
444,219,13
216,211,9
876,185,11
1338,407,25
1371,386,13
2668,699,7
8508,955,13
2270,373,11
10580,950,12
669,383,4
14761,1194,11
2891,694,12
2521,474,14
6253,1470,16
7580,966,17
3987,434,10
6303,1077,14
7113,1359,11
3778,776,13
1286,402,19
12800,1116,22
572,378,7
2598,586,13
516,215,11
14768,2188,18
5115,599,21
127,94,13
295,169,14
2565,648,10
5235,592,17
13781,1193,10
14367,1595,10
15500,1405,15
1990,582,13
1858,524,13
10741,1015,11
12208,1214,12
566,312,13
5306,760,8
503,255,18
3707,795,9
136,80,6
5306,586,11
12391,1399,15
9184,981,11
7913,684,14
2306,549,16
3922,759,19
6511,1410,21
3888,883,12
1664,666,18
705,430,14
4914,777,15
4425,684,16
817,303,11
6590,924,16
11445,1410,16
8767,977,12
1839,244,11
10186,1465,8
7638,860,5
2631,536,17
2672,394,18
531,197,14
1151,316,17
6373,947,12
794,386,13
4119,967,11
172,155,12
2238,693,11
10150,1064,13
1703,581,14
6489,816,14
361,216,12
5538,1221,10
3018,61,3
324,307,16
315,203,10
475,328,10
159,61,7
5286,803,18
11606,1253,12
6063,836,18
4483,520,13
165,139,12
12124,1324,8
2238,561,18
2873,703,9
1812,619,17
520,222,5
136,91,13
2885,753,15
2784,565,14
1393,344,10
2369,514,19
6366,745,11
11133,2012,5
5338,841,13
299,276,12
193,168,14
14292,1365,13
3657,828,17
426,176,8
9158,1071,16
13798,1469,18
