"Mean","SD","NBeads"
14736,2993,5
579,315,6
430,275,15
568,107,8
1455,474,10
7661,975,20
260,204,11
1064,287,21
765,386,10
12105,683,9
6285,811,15
12330,1153,7
741,307,10
5805,804,14
10943,1080,13
6942,1129,20
10344,817,13
489,168,15
12854,1264,11
271,157,12
11139,1003,6
4519,891,8
3714,1129,9
9924,1249,13
9398,1392,14
5046,790,15
366,253,15
189,109,7
7077,704,17
761,329,11
11639,1274,12
10001,923,15
14514,1530,17
8168,1370,22
922,274,16
872,367,13
394,124,6
678,246,11
442,212,13
13687,880,6
724,192,17
13588,1857,12
16369,3167,14
5344,880,13
2140,499,10
427,240,14
928,204,7
2179,320,17
2780,459,13
10215,1193,7
700,351,15
2972,557,11
2203,347,18
3146,405,12
6871,1049,12
3327,514,17
5472,977,22
8190,997,12
7737,324,6
1000,238,20
3412,611,22
8528,1817,14
4127,384,18
723,308,14
311,152,12
804,260,11
7167,772,17
1062,336,17
11615,1357,10
13372,1472,8
1299,351,8
149,150,6
12137,1388,18
384,362,16
2518,333,9
601,189,11
7393,621,16
16705,1647,10
5090,427,15
9904,851,11
12471,1647,13
4990,806,10
1349,265,11
13241,1567,14
1457,372,12
11571,1025,12
903,458,19
3433,600,13
430,187,18
318,95,10
6862,813,15
2286,528,6
2572,545,8
342,224,17
4802,857,16
418,191,8
830,184,12
7702,1087,12
153,133,11
15039,1315,13
236,173,6
220,162,7
240,130,17
5868,898,9
234,154,23
447,284,21
711,358,10
4260,837,10
17837,0,1
3741,699,16
755,294,9
317,199,12
11507,1055,12
7833,726,15
10351,1022,11
2309,560,8
670,382,10
7647,824,16
9167,962,18
1473,281,15
9106,1002,11
759,248,15
1561,626,12
11545,651,10
1042,640,9
3309,619,18
4218,601,10
247,131,12
8783,530,11
9865,855,9
460,133,10
13808,833,17
1482,523,7
266,154,11
309,153,9
3501,608,20
1506,274,14
6418,1227,7
8448,818,11
11430,1208,16
6967,869,12
4698,684,16
2447,252,9
362,122,6
383,272,14
13132,1656,11
5856,720,10
4492,305,11
454,252,17
1056,166,9
368,118,10
239,152,9
1467,332,13
4433,593,12
177,89,15
579,243,17
4116,549,13
5228,807,18
630,247,9
145,103,9
12305,752,14
610,262,8
9337,1082,14
5123,703,14
455,152,14
1230,181,8
667,229,12
789,57,6
5207,780,9
11398,1200,21
10452,1006,19
1167,346,6
4201,479,8
400,270,15
12699,651,14
302,60,9
423,143,19
10093,1214,9
14311,1307,11
8162,848,17
10217,640,10
739,307,13
12046,1539,15
4347,780,11
10550,1296,16
2674,454,12
1184,392,20
556,252,12
7397,1117,20
10080,1304,13
6598,860,18
1067,345,23
1008,385,26
3523,604,20
287,207,14
13589,1665,13
358,165,9
12180,1503,11
8350,946,25
457,262,13
313,128,7
6898,789,13
11933,1320,11
924,182,12
3863,61,4
2003,551,11
11383,1222,12
10251,948,14
12412,1857,16
912,293,17
369,269,10
9167,892,14
4666,1047,11
426,180,13
1816,328,19
1719,546,22
222,119,7
14464,1327,13
323,233,11
1782,479,18
3095,306,21
714,201,13
1219,393,14
13300,536,10
11237,960,17
653,213,10
3834,498,10
1122,466,15
11994,1638,13
9384,1004,13
761,250,11
1196,370,12
5008,700,13
548,311,8
5966,736,18
9344,771,9
3617,529,6
9737,999,11
924,289,15
2429,624,11
9207,1272,14
11366,1094,16
13709,1283,19
5080,806,21
16461,1044,12
556,325,18
7877,826,14
275,146,15
4577,929,16
7540,806,11
3554,546,16
520,256,16
1951,504,12
6416,453,11
600,223,8
6364,758,5
10761,991,17
2320,368,18
2370,436,14
6980,641,17
759,374,12
535,222,13
14119,948,11
227,180,12
16560,1385,11
2540,324,13
235,158,14
9232,1319,14
9996,929,12
5874,967,10
493,213,3
421,219,16
555,114,10
1901,392,10
2429,356,7
494,215,18
1065,320,12
565,260,18
17013,1523,13
145,119,12
1479,328,8
8162,1088,18
267,119,9
410,186,17
4070,950,5
211,162,13
11634,890,15
8055,1040,14
449,98,10
6437,473,19
16458,1237,11
2280,185,5
16601,1828,13
165,119,12
2480,738,14
1581,372,13
8399,681,17
9171,1254,8
393,258,16
879,301,18
616,251,10
2730,709,20
397,270,10
5085,651,18
11826,1350,17
3343,577,14
4913,618,13
1111,327,11
145,165,10
807,349,17
2974,645,8
4632,664,8
1014,288,12
1072,335,9
3037,617,13
505,202,14
2937,419,12
3857,554,23
4074,543,13
9261,1192,16
245,140,17
12639,1471,19
515,210,12
62,40,17
1815,284,7
3044,542,17
13486,1467,10
4351,681,14
7039,945,14
815,309,12
419,172,5
2891,481,10
1003,216,11
503,250,12
10290,866,17
2864,813,13
1179,337,16
318,177,16
3300,242,8
878,290,18
13496,1695,14
1525,313,12
8600,1086,20
2863,440,10
1829,422,15
552,250,17
741,184,16
6438,516,8
4732,795,13
679,263,8
8042,1026,9
3283,738,3
755,256,12
15481,1683,11
7496,981,24
13324,1656,13
8106,857,7
218,210,14
14416,1084,19
987,248,7
5294,650,11
6224,450,12
1402,494,10
2010,374,10
4975,387,14
269,91,10
7335,646,15
1696,507,8
9704,1536,17
6627,703,7
490,279,16
6547,546,6
4016,889,16
480,202,12
12716,1124,14
943,392,17
417,239,15
3116,415,14
494,237,13
6358,883,10
329,204,16
684,326,6
1212,233,12
291,147,13
315,165,8
8536,1465,5
6708,775,15
3473,561,12
3422,362,13
2061,335,6
10744,875,10
1902,464,9
205,64,11
3363,853,17
6247,960,10
10299,991,17
9750,833,13
1655,514,11
1061,371,16
7382,913,16
7662,977,10
1125,312,19
1259,225,12
312,167,14
12087,886,10
3897,561,18
15601,1410,14
601,160,13
12238,1458,22
8948,643,6
8983,1054,14
3868,504,12
11413,990,9
9878,888,17
10719,1236,13
9403,1045,15
6437,971,7
9482,1169,11
1563,246,18
2003,463,10
333,250,17
6848,1148,12
1271,385,12
2399,315,11
7850,905,18
901,382,14
7791,997,11
519,221,15
132,75,6
1401,137,7
737,488,7
11819,1679,18
2412,329,11
15274,626,10
10458,1038,6
5490,995,15
9758,1151,13
9617,946,19
6801,371,6
8691,325,9
9197,818,11
0,186,38
11373,967,12
613,347,11
2984,552,21
1770,355,15
2393,402,14
9349,1382,16
3393,670,15
594,245,11
414,234,14
1818,317,11
7897,1138,19
2825,508,20
157,126,11
296,186,16
11621,1123,16
2568,523,11
150,135,11
12982,1272,13
1164,265,17
2603,434,9
10713,960,8
4381,431,9
5578,851,12
6579,399,6
960,308,12
106,99,7
4875,421,15
16492,1312,13
320,193,8
2912,627,9
728,216,14
10555,1050,14
491,191,11
304,165,12
3417,924,10
11851,1282,16
295,150,16
7127,1089,9
281,164,17
4698,774,10
12840,1487,21
4710,553,8
15289,1357,18
9289,708,15
14180,1499,21
985,215,9
5948,779,13
10736,1295,16
850,340,18
326,242,13
4362,592,10
536,222,15
371,151,15
14085,1849,12
2358,419,7
9920,1675,3
299,117,13
4337,531,7
1027,510,14
467,224,12
4093,513,7
15458,1693,13
7171,862,4
11178,1551,14
7041,615,12
4671,710,9
213,158,18
16674,1462,20
7473,623,12
11348,1040,10
12866,2829,19
1247,316,13
590,322,10
1096,463,12
3713,625,20
1169,391,9
305,201,12
195,135,8
3347,710,15
516,225,14
900,335,14
322,157,11
14271,1161,4
809,208,14
271,186,12
373,294,8
8352,1397,12
12467,1764,13
398,121,6
509,284,15
250,184,6
442,223,16
10533,1007,8
5143,727,18
5393,633,5
1072,322,14
3734,871,10
3894,851,16
13593,1302,13
630,432,19
2717,519,10
3161,405,12
7280,710,17
869,226,14
487,98,20
5429,979,10
725,319,17
898,499,13
207,155,15
5811,756,20
219,97,6
13389,954,11
9927,1153,19
440,187,15
2068,329,9
17317,2219,15
2780,599,15
12495,1575,13
606,316,11
10577,1262,18
12549,941,5
210,128,19
215,131,14
893,205,12
7031,1076,9
194,109,15
2344,500,5
2158,431,5
13376,1107,9
5087,681,13
1916,185,13
12823,707,9
3267,589,11
1068,363,7
2971,424,11
15429,1230,14
14195,1387,24
13674,1914,10
370,96,14
1511,350,11
1034,307,13
9141,1982,7
2353,641,12
967,253,4
690,244,17
12648,1459,14
5076,556,13
609,154,9
7373,844,15
6053,493,10
3105,190,8
9069,872,7
14707,934,10
8647,752,10
95,60,11
2454,493,18
666,285,11
8838,1019,14
11197,1316,14
5559,965,22
285,202,15
1403,227,14
5252,900,14
11541,1204,17
11349,502,12
261,229,3
398,186,18
7172,501,9
195,112,17
9983,624,21
226,83,13
9586,806,18
4295,961,16
10294,1331,16
6811,651,18
13962,870,11
9257,1177,12
11338,889,10
7028,880,12
3135,203,9
7968,750,11
10262,1148,11
8680,1250,16
387,238,16
6207,972,15
960,295,22
899,406,6
9513,1035,13
9202,947,12
17999,2503,10
598,232,13
1433,358,12
12211,944,13
14067,764,12
2192,571,17
8021,732,10
71,53,7
14990,1151,12
4632,714,13
5821,735,13
2774,484,16
5099,869,16
1807,311,14
1359,369,10
5756,649,8
7497,1289,11
11738,1161,14
1067,203,4
13901,1389,4
321,182,11
10877,1267,11
2288,519,17
11804,1366,9
5669,1106,8
13774,994,7
292,95,15
11284,1084,19
191,168,13
6276,816,9
670,352,12
2017,605,18
13740,781,12
2536,511,7
12526,1277,15
1389,415,13
1426,236,13
695,426,13
833,291,10
6848,1181,11
15578,2439,10
10968,1596,10
729,171,8
263,157,12
398,191,8
237,176,22
3469,670,20
4947,744,15
5075,1069,13
14609,424,5
5987,1078,12
3048,515,15
6293,914,13
407,133,13
3157,413,10
910,402,17
405,197,19
11684,2062,7
733,293,17
4257,550,14
4611,887,13
3291,582,14
2745,378,6
321,194,8
269,193,20
206,180,11
5833,801,12
1796,387,10
407,155,19
11070,956,13
331,219,13
14644,1427,16
14103,1850,14
8035,1123,13
11081,1448,18
250,211,18
4157,725,8
582,239,14
551,296,12
504,285,15
1399,311,10
5880,763,15
13945,869,7
1562,572,10
5315,556,9
706,370,15
4432,415,11
525,109,13
4160,766,8
14355,1051,10
3364,971,20
671,330,9
12615,842,13
767,124,6
850,191,9
2098,578,14
3739,709,9
12960,1313,9
783,287,21
1260,188,6
8691,957,16
9555,1007,15
5654,1479,11
1463,218,9
12039,804,15
855,246,17
15072,1143,12
8430,889,10
1954,518,16
3092,468,4
5060,556,7
704,248,11
1472,357,8
5261,587,12
402,195,13
601,290,14
5954,956,10
2049,591,15
328,218,9
6359,810,20
1009,330,17
6654,1094,13
12887,1374,8
845,367,12
11811,1229,8
2909,568,16
766,185,7
6945,1634,9
11220,1000,13
8677,769,16
17884,2243,13
11465,1258,15
7506,735,13
4892,375,16
483,281,19
4014,591,10
253,233,10
1913,430,16
8737,699,12
3177,705,14
8205,1002,7
348,139,13
1616,204,9
6706,593,10
6173,635,14
289,196,12
2506,417,15
1032,277,9
8843,1027,12
6677,320,12
526,177,6
13812,1407,19
2831,711,8
8727,1407,16
270,184,12
573,229,12
1237,237,12
965,316,7
3903,698,17
293,273,7
8986,892,11
272,186,10
266,172,12
539,316,15
4151,674,15
915,305,17
3033,599,12
726,290,15
491,250,17
397,179,12
322,222,19
453,215,14
342,250,12
12126,804,11
1283,443,13
5528,822,11
197,172,9
614,252,18
839,163,10
6676,781,9
363,139,14
1020,278,11
4112,750,18
339,228,9
292,102,17
2122,454,11
9970,1266,12
569,192,13
262,167,12
437,195,12
487,159,10
8791,1078,13
504,204,16
307,189,19
6089,636,14
8804,1272,13
2667,586,9
311,170,17
4717,741,9
1589,491,15
778,350,14
405,205,13
603,269,25
2527,401,16
10666,714,7
5434,727,14
512,284,13
205,121,15
14102,1322,27
4734,885,9
980,359,20
1688,486,15
6461,898,16
9637,1233,14
6656,969,12
1949,431,9
479,187,6
235,126,11
13584,1686,19
7362,888,13
828,194,6
4168,660,16
16458,2119,11
6885,535,14
256,184,14
2982,621,17
13389,1205,17
12548,1242,12
3701,396,9
908,367,15
3103,77,7
8400,706,14
2470,1041,2
894,362,11
11764,983,10
13272,1330,17
4109,563,7
293,146,10
239,107,11
177,145,9
3608,269,13
5046,477,15
15189,1079,10
368,179,18
4208,693,9
257,206,12
3795,724,11
198,229,9
1476,422,13
617,341,17
324,170,10
9799,1528,3
616,372,19
648,328,17
10539,1415,15
6817,558,10
434,181,10
4684,1005,16
8844,755,11
0,0,0
3715,505,8
459,208,9
838,132,13
5813,854,18
13362,1051,19
7609,1016,9
11642,1533,10
1184,414,13
11634,1391,8
4077,790,9
652,275,10
360,179,15
9788,1177,13
1526,416,17
1894,355,19
686,298,13
1066,437,13
3115,532,7
374,180,12
504,346,10
9575,1147,13
12648,1386,20
851,286,8
4416,692,13
997,277,19
1273,452,25
1159,308,11
698,222,23
10148,1648,16
6162,1114,21
3390,701,12
2137,451,14
234,140,12
6174,875,15
11696,1268,17
9933,1134,20
3148,577,14
15519,1723,22
4335,637,11
358,227,8
688,224,11
8677,1345,12
15791,2268,15
386,124,9
567,157,5
702,339,19
11295,688,13
4044,1053,15
3869,380,14
1368,401,9
3660,343,13
3868,294,10
2709,581,13
518,374,6
309,127,15
271,170,32
3983,536,12
135,90,16
8923,1338,13
2367,482,13
5254,737,13
1050,262,14
6431,997,17
6108,993,23
4342,613,13
2632,569,11
12784,1472,23
17113,1613,9
869,233,18
543,262,20
12675,308,6
8302,1379,11
469,219,7
10339,817,12
5530,677,11
465,103,11
856,177,14
10717,969,15
1017,184,6
214,185,17
6172,565,10
10176,1223,15
12451,1486,16
9148,1414,13
4797,716,13
12188,2118,10
14480,1578,17
2280,382,9
5120,721,15
3066,797,10
798,414,18
9006,1757,6
756,229,10
511,271,16
2112,377,13
420,233,9
10610,1352,10
6464,603,5
3390,535,13
445,140,12
4737,767,12
5814,657,14
8514,1032,16
334,219,20
588,204,14
636,239,16
1054,364,11
6649,527,13
600,227,13
10044,823,20
12215,910,27
537,177,11
499,241,7
710,289,13
3613,393,11
5551,481,9
4861,762,6
668,128,12
327,173,7
3426,574,12
1081,337,15
6054,788,10
3784,674,14
302,147,10
1360,274,15
311,46,4
685,317,14
301,230,11
12619,1362,17
1748,278,10
4998,710,18
591,217,12
12488,1134,11
1410,332,11
16567,1796,15
473,179,8
7865,625,15
343,173,12
14538,1731,21
912,280,12
3986,741,7
1272,418,10
8075,868,13
1968,488,12
1480,279,9
2413,419,14
3175,463,5
2834,72,6
18940,912,9
129,77,11
2336,398,26
575,177,6
3808,455,17
10563,1096,22
9523,1191,17
11488,1378,18
11971,1084,14
1247,329,10
579,246,10
789,259,16
226,174,15
443,210,21
52,46,8
968,275,12
535,304,15
5163,785,16
3640,755,14
224,127,11
274,168,13
16093,1794,16
666,538,8
13826,859,14
9028,1418,14
1875,405,13
204,120,17
308,191,16
11152,867,10
4861,1108,15
5486,929,18
502,130,9
2939,504,17
185,162,12
6552,693,16
2880,519,19
649,382,12
6963,565,10
428,151,13
13783,1336,18
8290,1333,19
906,260,7
7311,806,15
256,179,14
640,337,7
274,215,13
6977,456,11
15383,1495,14
182,109,17
3596,648,24
3945,590,18
810,356,15
202,158,12
221,124,11
5109,673,10
7206,990,14
6156,1199,10
10636,1994,11
6878,968,12
916,314,21
7903,1039,17
5498,638,18
929,246,14
859,353,13
245,171,11
7837,1180,9
13123,1321,15
11731,1168,12
6375,550,14
2223,461,6
1138,323,12
658,376,8
291,186,11
4302,1214,16
4068,803,19
361,202,22
2752,522,20
317,192,16
1457,260,16
208,160,21
13574,999,21
3960,641,12
9854,1091,10
2123,574,9
7927,1111,9
1059,245,16
216,110,13
7904,992,22
2965,954,7
10811,1149,23
7525,1066,18
475,277,12
9901,885,12
1593,189,3
4087,677,9
8791,635,10
2128,509,16
6848,944,23
359,201,11
429,195,12
9278,1308,5
1524,326,20
9334,1114,17
530,208,15
11622,1113,10
9776,447,6
185,165,9
3037,561,19
744,79,9
644,335,10
5558,533,14
7917,619,12
8992,918,14
299,161,7
13935,1374,11
3452,841,16
6066,1120,12
5769,957,18
416,185,9
5348,502,15
1273,401,6
6539,470,8
10999,1006,18
12562,1498,11
459,267,10
10789,1082,18
421,171,8
255,227,10
2592,465,10
380,99,14
10834,822,9
385,154,19
221,130,10
11525,1121,11
4434,827,10
534,293,13
10515,648,7
669,301,15
8601,1183,12
737,318,22
210,126,14
3281,592,8
495,265,16
980,316,13
730,378,8
188,105,23
5084,680,12
2970,571,14
13163,1823,16
672,282,11
972,199,6
12663,1342,13
3377,597,6
792,444,8
2174,363,16
340,242,8
654,287,8
13956,889,10
12994,1487,16
10487,838,13
10042,1473,9
15085,1860,12
727,172,16
1087,330,15
1999,657,15
8825,552,13
383,218,20
1286,384,15
4846,294,6
297,154,15
5390,739,11
4809,633,11
8294,844,12
4255,750,10
9803,827,10
12417,1431,12
8398,1068,16
3749,709,13
279,167,14
831,215,8
1972,492,14
189,130,12
228,235,15
2389,375,10
7649,1021,12
10556,798,11
5676,975,11
4273,552,14
444,242,21
101,90,2
239,141,14
10204,1073,11
10440,906,13
4338,611,11
8154,973,20
577,213,7
2529,291,7
416,157,14
2136,530,11
370,248,11
1078,199,9
10180,1411,13
1451,347,8
1312,433,14
455,248,20
986,437,28
713,159,15
156,109,15
545,252,20
2018,577,7
10299,736,17
869,270,8
5652,516,15
10800,1960,13
478,221,41
700,283,14
301,112,14
291,206,19
7909,820,11
775,278,20
622,168,14
7079,772,12
9896,1307,11
5256,394,11
482,203,8
697,276,16
5245,815,18
2982,515,11
831,216,13
229,149,12
6121,1193,11
233,137,20
1528,394,16
306,97,11
3235,590,16
1629,562,19
11836,1028,12
12954,1355,20
190,83,10
4968,684,12
3348,550,6
11669,1018,14
8253,734,12
6224,937,11
1157,296,21
539,332,8
2068,536,11
809,475,21
127,83,8
7835,950,15
7520,865,9
153,113,10
10154,1298,19
11403,1421,13
4568,615,17
10873,927,16
16609,1978,8
3244,522,16
11937,974,13
6906,503,7
230,170,12
4082,844,15
420,235,14
117,99,14
1237,354,11
5043,726,13
400,200,14
437,279,15
2069,579,15
1425,255,13
7775,986,13
197,122,13
393,169,9
9869,900,20
4091,841,15
3700,617,17
8638,573,10
11576,1393,19
205,184,18
3411,449,14
6079,675,15
11774,1264,9
239,149,14
9018,1126,8
1889,286,13
382,213,15
7736,726,16
163,150,16
15114,1491,7
4147,962,11
11875,935,12
5693,927,14
13048,1696,19
316,204,17
14811,1337,14
16104,984,9
273,133,16
11527,905,13
1888,621,17
731,215,13
9831,1327,18
15902,1401,16
2019,395,9
6080,851,11
3901,516,12
409,236,13
3760,749,7
12647,434,9
15505,1965,14
479,217,13
1394,368,17
6978,710,13
4984,183,4
1615,134,10
8350,686,14
393,204,11
280,229,12
12071,596,10
662,345,15
12440,1264,13
343,197,14
3104,459,14
9032,580,11
1188,368,10
1045,345,18
4513,594,12
3168,500,15
6013,266,7
7153,677,8
6888,1167,15
7735,1176,7
930,363,21
271,196,18
5800,743,15
702,280,19
3093,290,4
8696,923,10
1943,533,12
9505,713,4
180,108,13
10960,1378,7
6058,1072,13
431,269,25
5255,1114,7
12645,1262,8
940,335,19
2164,448,11
1342,400,17
319,122,6
9404,1346,12
5325,821,16
6988,969,22
3336,535,17
8703,861,19
583,230,18
1082,412,19
2648,561,15
2100,616,20
5401,206,6
6291,885,11
4824,1053,11
1243,450,29
10178,1702,7
1729,369,11
10528,1275,14
3869,579,26
160,125,12
3254,637,19
9899,1100,10
9393,962,11
2518,448,10
949,419,23
198,132,15
12175,513,6
1912,712,15
7002,941,13
11825,1066,20
143,100,19
141,103,12
241,173,11
598,292,14
10687,1159,12
12355,732,12
786,343,18
362,278,10
1001,432,12
889,267,13
3241,576,12
7581,1036,17
306,147,12
4059,650,14
7362,1338,16
1186,198,6
18473,1388,12
1532,370,17
152,127,19
138,87,19
710,264,10
1342,350,10
238,127,14
653,274,14
169,160,20
6489,388,11
342,203,11
6770,621,7
5765,930,18
174,98,14
6656,982,13
11281,1402,13
3197,554,18
10376,1353,13
6033,794,14
16374,1776,12
9499,843,16
10773,1151,8
1213,292,17
8456,736,15
11892,1598,16
4039,847,13
8733,805,12
4458,748,18
850,144,12
427,250,13
5672,896,17
356,194,10
2748,429,9
13472,1174,6
1655,401,17
510,230,26
6934,1054,11
4530,600,10
673,88,6
12376,1497,15
17048,1933,17
8384,1328,14
1987,278,8
9874,511,9
1871,561,10
11254,1424,9
1085,220,17
9837,1504,12
10430,1165,10
7976,597,6
568,250,21
279,169,15
467,287,15
479,186,8
7045,422,15
979,273,17
5584,1004,10
2425,485,11
9676,1135,12
11315,1314,10
6711,1019,9
733,254,8
239,125,14
4145,620,10
1277,231,8
11322,977,14
598,206,20
8641,1121,13
3036,546,13
6668,658,14
14434,1430,12
4342,482,6
1592,717,10
7334,1287,10
222,143,7
8428,584,18
6755,837,15
9445,687,8
828,283,15
10934,967,21
7584,491,9
123,51,8
236,126,15
15186,1867,16
11032,569,6
249,183,17
181,113,13
508,227,12
5310,516,16
151,96,9
3105,698,15
10763,670,9
345,201,15
297,203,14
9724,1976,8
11221,1168,15
780,338,18
14157,1186,9
371,32,6
346,183,10
10966,1279,14
10410,1368,18
2215,593,12
11254,686,10
7036,1011,19
960,275,8
948,355,20
504,372,17
12652,1095,18
1080,382,18
306,114,11
382,165,20
14065,557,12
10009,482,10
519,339,16
542,299,10
3813,777,20
272,178,10
685,285,19
358,204,14
188,152,10
835,467,9
388,239,22
3351,435,18
4372,617,10
3858,704,22
6999,946,13
7312,1093,16
3074,502,11
707,243,11
12710,1615,13
4184,618,14
1532,518,15
5286,722,8
676,212,9
536,234,14
1327,319,15
464,314,14
506,334,8
869,281,12
1039,459,4
2755,582,10
9730,791,11
3413,432,12
418,302,12
4707,848,6
7126,585,16
9667,704,22
7363,926,12
466,136,16
3491,487,11
1476,345,12
9778,935,16
3384,409,8
2240,421,10
1057,351,22
366,109,13
1854,448,7
3204,537,17
315,183,12
167,85,8
876,418,18
8662,1000,16
588,293,18
265,118,15
10889,1602,11
322,93,5
308,218,9
3779,772,13
4512,706,17
12130,1486,15
9350,654,12
531,229,8
222,120,15
7989,1135,5
431,210,20
11325,1151,17
204,121,11
5590,737,16
4972,605,15
328,152,15
352,192,13
5349,704,10
226,83,5
1842,529,10
875,214,17
1135,420,13
9982,1595,14
182,122,15
473,288,17
3396,783,19
4203,790,13
343,227,11
1088,206,14
1324,551,12
908,377,15
6004,566,13
9605,884,11
8170,790,12
221,132,9
4551,620,14
11375,1550,23
834,417,9
6160,584,6
4546,540,13
232,112,7
260,162,13
416,271,17
9562,1166,15
2134,310,12
7658,1095,11
2850,664,15
5838,729,19
6196,681,16
154,115,11
5072,785,10
1374,381,15
7526,43,3
6386,545,10
469,171,13
15461,1522,21
1473,440,11
232,135,11
451,252,10
4279,646,13
9723,460,12
3971,509,13
548,220,12
1215,357,18
7855,1131,10
1187,338,12
327,273,16
337,256,18
6536,755,17
380,133,9
17357,2833,8
231,138,16
198,124,20
217,138,16
14748,1876,17
203,155,9
11383,1636,13
1634,383,17
2040,453,17
11391,1865,10
7852,444,8
327,226,16
7984,1461,15
1392,420,21
263,132,11
4859,642,22
11073,1120,11
4419,734,11
5742,1212,14
1300,416,15
9260,1100,9
5296,816,10
4305,998,14
983,286,10
453,130,12
784,284,12
288,172,16
1055,277,16
174,125,16
10454,404,9
513,276,8
383,236,6
194,164,13
10882,944,6
8587,1052,9
141,132,7
2492,528,14
8165,746,9
804,353,11
7092,945,14
7821,668,17
809,311,17
3088,408,9
9674,1266,13
10449,1429,14
44,34,5
9699,890,20
7287,1182,9
5400,589,13
8125,1005,19
2928,447,18
576,172,13
8368,753,18
2024,431,14
952,385,17
5329,839,13
3333,442,12
89,84,8
989,262,12
2142,258,13
611,229,15
11503,943,20
13322,1134,17
1647,368,9
1724,340,13
1118,494,19
4215,553,12
3779,794,12
12093,1794,8
1084,338,10
1886,428,20
573,179,16
8935,1319,14
352,202,14
4878,174,6
196,156,15
15417,1431,8
1463,383,11
9070,933,11
8032,1491,13
1444,409,14
11865,1106,10
11970,1112,10
773,272,18
9124,831,13
12958,1138,13
729,277,16
1451,345,8
6794,749,10
12919,1391,8
7015,1014,18
442,196,19
377,264,8
595,248,18
9000,829,12
8474,969,8
6654,855,13
1695,645,11
7803,1026,14
12639,1538,15
1306,393,20
3744,617,14
3312,409,17
9023,942,18
5927,980,15
555,141,6
6193,431,11
11746,1477,10
